customer_id,name,email,phone,city,state,country,age,signup_date
923,Rebecca King,wgarcia@hotmail.com,(412)982-3109x07222,Seanville,South Carolina,Kiribati,18,2025-05-31
924,Stephen Graham,jaime32@tanner.biz,600.582.5297,Port Hunterview,Indiana,Mali,36,2023-02-03
925,Shannon Page,nyu@hotmail.com,001-725-698-1518x7862,Robertburgh,Virginia,Comoros,59,2025-02-15
926,Jesse Morales,joseph83@yahoo.com,177-977-6858x6513,New Jasonmouth,Alabama,Madagascar,55,2022-02-10
927,Edward Duffy,nashmegan@hotmail.com,235-262-1506,Butlerport,West Virginia,Rwanda,61,2023-08-14
928,Amanda Allen,reedmathew@nelson.biz,3299319907,Port Sydney,Utah,Guadeloupe,49,2026-03-01
929,Sandra Smith,james95@gmail.com,112-309-4465,Dominiqueborough,Arizona,Montserrat,28,2022-07-11
930,Anna Foster,lvillanueva@willis-warren.com,707.978.4545x4127,Port Jerryhaven,Colorado,Macao,35,2025-05-03
931,Erin Garcia,haleyschneider@johnson.com,819-774-5203,East Karen,Alaska,Iraq,26,2023-11-22
932,Joseph Taylor,christinamccarthy@gmail.com,+1-779-983-5302x61627,Port Alisonport,Mississippi,Guinea,38,2023-11-05
933,Sharon Mathis,victor22@smith.info,526-504-8418,North Craig,Missouri,Bhutan,51,2022-02-14
934,Philip Johnston,rhodessamantha@gray-gates.com,8180358770,New Jonathanton,Louisiana,Lebanon,66,2023-08-13
935,Kathleen Watson,edwardsdiane@wade.com,4634438187,Port Joshua,California,Palau,58,2021-08-08
936,Sharon Gardner,francisrachel@lee-cox.biz,088.032.9877x23794,Nobleport,Idaho,Bangladesh,54,2024-12-08
937,Kyle Freeman,nicole35@yahoo.com,(460)779-2044x7363,Roblesberg,Georgia,Comoros,62,2025-08-16
938,Jason Ford,ramirezchristopher@herrera.com,001-153-137-7890x692,Port Jennifer,Kentucky,New Caledonia,59,2022-11-24
939,Frederick Cruz,garciaallison@gmail.com,849.037.1274x14288,North Matthew,Utah,Barbados,65,2021-11-10
940,Stephen Jones,michele60@hotmail.com,950.951.1344x81156,Andreaport,Hawaii,Congo,19,2021-10-01
941,Joel Bowers,carolprice@berry-irwin.net,154-276-3678x463,New Anthony,Maryland,Faroe Islands,59,2024-04-25
942,Dr. Frank Shelton,orrlisa@barrett-davis.com,779-493-6323,West Andrew,West Virginia,Ukraine,67,2025-07-21
943,Sandra Atkins,jonathoncollins@dunn.net,493.633.2626x11160,North Jessica,North Carolina,Bosnia and Herzegovina,24,2024-08-16
944,Suzanne Berry,samuelgay@richard.net,983-296-2007x54805,Michaelfurt,Louisiana,Belize,56,2026-04-12
945,Linda Harmon,grivera@jennings.info,819.038.6493x911,Mathewsshire,Missouri,Bahrain,41,2023-03-30
946,Kerry Martin,lwatts@yahoo.com,(258)400-9568x3253,Port Nancy,Utah,Wallis and Futuna,53,2026-02-23
947,David Martin,mackenzienewman@gmail.com,001-249-683-0213,Laurastad,South Carolina,Sweden,31,2022-12-07
948,Lindsey Olson,eileenkeller@wilkinson.biz,+1-148-092-1278,New Annaton,Utah,Cape Verde,20,2022-07-15
949,Matthew Ross,alyssa61@torres.org,852-054-5243x3364,Williamston,Idaho,Indonesia,38,2022-03-12
950,Thomas Price,anthonydunn@allen.org,(178)087-3063x9662,Reedside,Kansas,Ghana,46,2024-07-08
951,Lisa Mccann,edward90@yahoo.com,2815140767,East Christopherton,Virginia,Guernsey,38,2026-03-03
952,Tina Jimenez,melvin11@davis.com,(171)460-3616x5119,Jamesside,New York,Solomon Islands,67,2023-03-29
953,Bailey Johnson,browncarrie@gmail.com,(195)615-7938,East Williamhaven,Oklahoma,Madagascar,37,2021-05-27
954,Laura Lloyd,jacksondenise@reeves.com,1500444835,Summerton,Georgia,British Indian Ocean Territory (Chagos Archipelago),22,2023-04-16
955,James Ramirez,jacob10@hanson-schultz.com,(252)782-1288,Barrberg,Colorado,Northern Mariana Islands,49,2023-09-13
956,Latoya Colon,michael64@williams.com,764-760-8872x0409,Joshuachester,Maine,Malaysia,42,2022-02-17
957,Desiree Davis,jeffreystuart@hotmail.com,001-948-144-0999x000,East Stacyfort,Oklahoma,Saint Barthelemy,37,2024-03-24
958,Richard Phelps,mcole@gmail.com,256-718-4075,Madisonland,Kansas,Marshall Islands,31,2022-08-02
959,Stephanie Fernandez,rogerstimothy@gmail.com,001-977-518-4038x8200,Lake Davidbury,Texas,Bosnia and Herzegovina,21,2022-07-08
960,Derek Stanton,christinerobinson@freeman-harris.com,+1-697-858-2003x2147,Lake Michaelmouth,Oklahoma,Mozambique,52,2024-07-20
961,Dillon Smith,jennifer76@neal.org,162-105-8935,Justinmouth,Louisiana,Mozambique,66,2025-10-31
962,Jessica Hogan,xfletcher@barton.com,914-483-9348x74684,New Sandraborough,Connecticut,Iran,46,2022-05-16
963,Tara Douglas,william03@bishop.org,993-443-9298x3463,Buckleytown,Hawaii,Gabon,26,2024-01-14
964,Ronald Green,singhterri@campbell.com,168.384.1792x6048,New Brendaborough,Kansas,Iceland,27,2024-06-10
965,Jonathan Diaz,gordonnatasha@hotmail.com,141-341-1815x92804,Darleneview,Oklahoma,Timor-Leste,49,2022-01-21
966,Dominique Sanchez,claytonmichelle@yahoo.com,(944)977-7763x62206,Bakerfurt,Missouri,Hungary,37,2021-10-20
967,Paul Baker,yulisa@yates.com,519-010-9288x3163,Friedmanborough,Idaho,Nepal,24,2025-11-27
968,Darren Jackson,gibsonjeffrey@yahoo.com,(683)172-4245x2431,West Jason,Illinois,Portugal,66,2024-08-07
969,Regina Baker,fsmith@johnson-harrison.info,001-442-570-6205,East Jacqueline,Iowa,Costa Rica,40,2023-05-04
970,Christopher Cobb,susan18@gmail.com,406.419.8027x1794,South Elizabethside,Rhode Island,Greenland,22,2024-07-11
971,Chelsea Smith,pgraves@friedman.com,(672)158-5981,Lake Michael,Delaware,Honduras,52,2023-03-19
972,Elizabeth Rivera,esantiago@young-dixon.com,722-041-3805x5307,East Jeremy,Alabama,El Salvador,30,2022-03-18
973,Melvin Potts,justinwashington@morris-wolfe.info,6375030932,Floresstad,Tennessee,Norfolk Island,49,2025-07-22
974,Amber Carney,vstanley@perez.com,388.863.5442,Deborahburgh,Minnesota,Brunei Darussalam,52,2021-12-30
975,Mary Wells,arielwalsh@ramirez.info,001-188-272-7725x9742,Brianaview,Nevada,Central African Republic,69,2026-04-12
976,Brooke Taylor,cranekathy@johnson.com,504.927.4167x6626,Hohaven,New Mexico,Bahamas,64,2026-03-06
977,Warren Riddle,davidarnold@west.com,+1-843-055-9888x3621,Bryanville,Nebraska,Reunion,58,2022-04-23
978,Francisco Hernandez,nparrish@simpson.net,263-793-3017,Lawsonmouth,Iowa,Montserrat,18,2025-11-25
979,Laura Harris,meghanmason@mckay-yang.biz,577.642.1724,Lake Erichaven,Maryland,Mozambique,55,2022-10-26
980,John Johnson,frank91@gmail.com,+1-170-914-1650x6131,Richardville,Georgia,Tonga,28,2025-08-24
981,Brian Schaefer,kevinmills@gmail.com,+1-859-058-2718x686,New Hannahstad,Maryland,Venezuela,41,2022-09-07
982,Audrey Barrera,moralesdebra@hotmail.com,402.382.7964x75092,New Connieview,Vermont,Kuwait,23,2022-05-22
983,Christopher Wells,ihouston@yahoo.com,+1-199-444-8554x577,Scottfurt,Hawaii,Switzerland,28,2026-02-19
984,Peter Barber,moorejanet@baker.com,184.617.5345x06092,New Katie,Michigan,Macedonia,19,2024-02-28
985,John Mata,soliswillie@lyons.com,001-254-559-8672x48346,East Richardburgh,New Hampshire,Saint Kitts and Nevis,46,2023-08-02
986,Joanna Williams,leeamanda@gmail.com,099.935.0834x32912,Ramseyhaven,Utah,Pitcairn Islands,24,2022-10-09
987,Latasha Crawford,melissa97@simmons.biz,779.852.6700x8302,New Kiaraville,Utah,Brunei Darussalam,26,2026-05-14
988,Marcus Martin,jim10@yahoo.com,620.944.5551,Sanderschester,Pennsylvania,Norway,52,2022-04-24
989,Jessica Bell,sarahhubbard@harris.com,+1-290-519-2392x147,Karenville,Massachusetts,Libyan Arab Jamahiriya,24,2025-09-19
990,Robert Rivera,heathermcguire@gmail.com,001-510-733-8633x7593,West Gary,Missouri,Svalbard & Jan Mayen Islands,41,2025-03-19
991,Robin Smith,sharon47@perkins-johnson.biz,982.185.8110,Port Melanie,California,Guam,69,2023-02-23
992,Timothy Williams,annetteward@yahoo.com,(826)150-5049x28597,Goodwinport,Idaho,Brazil,58,2024-10-12
993,Barbara Hamilton,madelinegeorge@hotmail.com,663.061.5849x31541,Parsonsmouth,Oklahoma,Serbia,27,2021-10-18
994,Brianna Harrison,christopheranderson@hotmail.com,+1-254-758-5101x022,Maynardstad,North Dakota,Finland,43,2023-10-08
995,Joseph Jones,whitesamuel@yahoo.com,6623621919,West Steven,South Carolina,Wallis and Futuna,64,2021-08-07
996,Lorraine Burnett,andersondavid@hotmail.com,+1-831-295-0165x6624,South Antonioberg,Nevada,Greenland,27,2022-09-19
997,Michelle Thomas,nschneider@romero-cunningham.com,001-809-953-3001x2640,Gibsonmouth,Kentucky,Cyprus,63,2023-02-15
998,Amy Roberts,josephgonzalez@yahoo.com,(669)837-7409,Meghanport,Maryland,Gambia,40,2025-10-02
999,James Robertson,holly17@mccullough-stanley.net,978-929-2292,Amyborough,Texas,Gambia,51,2021-10-04
1000,Erin Morales,abbottdouglas@hotmail.com,+1-801-198-3447x935,Perezberg,Nevada,South Georgia and the South Sandwich Islands,43,2025-09-07
